chunk_id,chunk_text,preprocess_agenda,tokens
26,"Um documento da responsabilidade que se soma a outros também é um tom do que esforços como ferramenta estamos propondo, um de soluções, e expressão do projeto de País que traz centro democrático com uma princípios de equilíbrio, mas mensagem de convergência, de com compromissos bem entendimento por uma causa claros, especialmente no maior.",documento responsabilidade somar outro tom esforço ferramenta propor solução expressão projeto país trazer centro democrático princípio equilíbrio mensagem convergência compromisso bem entendimento causa claro especialmente grande,"[""documento"", ""responsabilidade"", ""somar"", ""outro"", ""tom"", ""esforço"", ""ferramenta"", ""propor"", ""solução"", ""expressão"", ""projeto"", ""país"", ""trazer"", ""centro"", ""democrático"", ""princípio"", ""equilíbrio"", ""mensagem"", ""convergência"", ""compromisso"", ""bem"", ""entendimento"", ""causa"", ""claro"", ""especialmente"", ""grande""]"
27,"destravamento da economia e avanços na educação, na Este documento não foi inclusão produtiva, na área produzido em gabinete, é o social - o DNA do MDB, de resultado de um sentimento aliar dinâmica econômica à de Brasil por parte de profunda responsabilidade lideranças em todo o País social. que cansaram de discussões polarizadas, discursos “Caminhos para o Brasil” vazios e que se deparam é, portanto, o resultado com problemas nacionais dessa construção, mais uma que persistem e grandes contribuição da Fundação oportunidades que não se Ulysses Guimarães, que está concretizam. completando 30 anos neste ano, para o MDB e para o Queremos ajudar o Brasil nosso País. real a se reconstruir, por isso apontamos em nosso Diálogo e Pacificação MICHEL TEMER PRESIDENTE DA REPÚBLICA (2016-2018) A história recente do Brasil nos ensina que a verdadeira força de uma Nação reside na sua capacidade de unir-se em torno de propósitos comuns. Divisões exacerbadas fragilizam o tecido social e comprometem o desenvolvimento, enquanto o diálogo e a moderação são instrumentos indispensáveis à construção da paz política — fundamento primeiro da estabilidade institucional e do progresso econômico e social. A Fundação Ulysses Guimarães, ao promover o projeto O Brasil Precisa Pensar o Brasil , reafirma o valor do diálogo como caminho para compreender o país em sua pluralidade.",destravamento economia avanço educação documento inclusão produtivo área produzir gabinete social dna mdb resultado sentimento aliar dinâmico econômico brasil parte profundo responsabilidade liderança todo país social cansar discussão polarizar discurso caminho brasil vazio deparar portanto resultado problema nacional de esse construção persistir grande contribuição fundação oportunidade ulysses guimarães concretizar completar 30 ano em este ano mdb querer ajudar brasil país real reconstruir apontar diálogo pacificação michel temer república 2016 2018 história recente brasil ensinar verdadeiro força nação residir capacidade unir torno propósito comum divisão exacerbar fragilizar tecido social comprometer desenvolvimento enquanto diálogo moderação instrumento indispensável construção paz político fundamento primeiro estabilidade institucional progresso econômico social fundação ulysses guimarães promover projeto brasil precisar pensar brasil reafirmar valor diálogo caminho compreender país pluralidade,"[""destravamento"", ""economia"", ""avanço"", ""educação"", ""documento"", ""inclusão"", ""produtivo"", ""área"", ""produzir"", ""gabinete"", ""social"", ""dna"", ""mdb"", ""resultado"", ""sentimento"", ""aliar"", ""dinâmico"", ""econômico"", ""brasil"", ""parte"", ""profundo"", ""responsabilidade"", ""liderança"", ""todo"", ""país"", ""social"", ""cansar"", ""discussão"", ""polarizar"", ""discurso"", ""caminho"", ""brasil"", ""vazio"", ""deparar"", ""portanto"", ""resultado"", ""problema"", ""nacional"", ""de esse"", ""construção"", ""persistir"", ""grande"", ""contribuição"", ""fundação"", ""oportunidade"", ""ulysses"", ""guimarães"", ""concretizar"", ""completar"", ""30"", ""ano"", ""em este"", ""ano"", ""mdb"", ""querer"", ""ajudar"", ""brasil"", ""país"", ""real"", ""reconstruir"", ""apontar"", ""diálogo"", ""pacificação"", ""michel"", ""temer"", ""república"", ""2016"", ""2018"", ""história"", ""recente"", ""brasil"", ""ensinar"", ""verdadeiro"", ""força"", ""nação"", ""residir"", ""capacidade"", ""unir"", ""torno"", ""propósito"", ""comum"", ""divisão"", ""exacerbar"", ""fragilizar"", ""tecido"", ""social"", ""comprometer"", ""desenvolvimento"", ""enquanto"", ""diálogo"", ""moderação"", ""instrumento"", ""indispensável"", ""construção"", ""paz"", ""político"", ""fundamento"", ""primeiro"", ""estabilidade"", ""institucional"", ""progresso"", ""econômico"", ""social"", ""fundação"", ""ulysses"", ""guimarães"", ""promover"", ""projeto"", ""brasil"", ""precisar"", ""pensar"", ""brasil"", ""reafirmar"", ""valor"", ""diálogo"", ""caminho"", ""compreender"", ""país"", ""pluralidade""]"
28,Trata-se de um exercício de escuta e de Encontro regional realizado em Belo Horizonte em 07/08/2025.,tratar exercício escutar encontro regional realizar belo horizonte 07 08 2025,"[""tratar"", ""exercício"", ""escutar"", ""encontro"", ""regional"", ""realizar"", ""belo"", ""horizonte"", ""07"", ""08"", ""2025""]"
29,"formulação coletiva, que Hoje, mais do que nunca, é reconhece nas diferenças não imperativo resgatar a cultura um obstáculo, mas a essência da civilidade e da convivência mesma da democracia.",formulação coletivo hoje nunca reconhecer diferença imperativo resgatar cultura obstáculo essência civilidade convivêncio democracia,"[""formulação"", ""coletivo"", ""hoje"", ""nunca"", ""reconhecer"", ""diferença"", ""imperativo"", ""resgatar"", ""cultura"", ""obstáculo"", ""essência"", ""civilidade"", ""convivêncio"", ""democracia""]"
30,pacífica.,pacífico,"[""pacífico""]"
31,"A democracia não se O MDB, desde suas origens, resume à disputa eleitoral, tem sido protagonista na mas à prática cotidiana do defesa do entendimento respeito, da escuta e da nacional.",democracia mdb desde origem resumir disputa eleitoral protagonista prática cotidiano defesa entendimento respeito escutar nacional,"[""democracia"", ""mdb"", ""desde"", ""origem"", ""resumir"", ""disputa"", ""eleitoral"", ""protagonista"", ""prática"", ""cotidiano"", ""defesa"", ""entendimento"", ""respeito"", ""escutar"", ""nacional""]"
32,Nas transições responsabilidade institucional.,transição responsabilidade institucional,"[""transição"", ""responsabilidade"", ""institucional""]"
33,"mais decisivas da nossa história, coube-lhe a tarefa Pensar o Brasil, portanto, é de reconciliar, de reaproximar pensar na união dos brasileiros e de construir pontes entre — na harmonia entre Poderes, visões distintas.",decisivo história caber tarefa pensar brasil portanto reconciliar reaproximar pensar união brasileiro construir ponte harmonio poder visão distinto,"[""decisivo"", ""história"", ""caber"", ""tarefa"", ""pensar"", ""brasil"", ""portanto"", ""reconciliar"", ""reaproximar"", ""pensar"", ""união"", ""brasileiro"", ""construir"", ""ponte"", ""harmonio"", ""poder"", ""visão"", ""distinto""]"
34,"Esse é o papel natural do centro democrático: na valorização do diálogo e na ser ponto de equilíbrio e de fé de que o futuro se constrói convergência, evitando que a com serenidade, tolerância divergência se converta em e compromisso com o bem ruptura.",papel natural centro democrático valorização diálogo ponto equilíbrio fé futuro constróir convergência evitar serenidade tolerância divergência convertir compromisso bem ruptura,"[""papel"", ""natural"", ""centro"", ""democrático"", ""valorização"", ""diálogo"", ""ponto"", ""equilíbrio"", ""fé"", ""futuro"", ""constróir"", ""convergência"", ""evitar"", ""serenidade"", ""tolerância"", ""divergência"", ""convertir"", ""compromisso"", ""bem"", ""ruptura""]"
35,comum.,comum,"[""comum""]"
36,MDB: a força que constrói o consenso e o futuro EDUARDO BRAGA SENADOR PELO AMAZONAS. LÍDER DO MDB NO SENADO O MDB se reafirma como o pilar do equilíbrio e da responsabilidade institucional na política brasileira.,mdb força constróir consenso futuro eduardo braga senador amazona líder mdb senar mdb reafirmar pilar equilíbrio responsabilidade institucional político brasileiro,"[""mdb"", ""força"", ""constróir"", ""consenso"", ""futuro"", ""eduardo"", ""braga"", ""senador"", ""amazona"", ""líder"", ""mdb"", ""senar"", ""mdb"", ""reafirmar"", ""pilar"", ""equilíbrio"", ""responsabilidade"", ""institucional"", ""político"", ""brasileiro""]"
37,Nossa história é marcada pela defesa da democracia e pela capacidade de fazer pontes onde outros erguem muros.,história marcar defesa democracia capacidade fazer ponte onde outro erguir muro,"[""história"", ""marcar"", ""defesa"", ""democracia"", ""capacidade"", ""fazer"", ""ponte"", ""onde"", ""outro"", ""erguir"", ""muro""]"
38,A missão é clara: unir o país para retomar o desenvolvimento e combater as desigualdades.,missão claro unir país retomar desenvolvimento combater desigualdade,"[""missão"", ""claro"", ""unir"", ""país"", ""retomar"", ""desenvolvimento"", ""combater"", ""desigualdade""]"
39,Nossa tradição de construir grandes pactos nacionais está na gênese de políticas que transformaram o Brasil.,tradição construir grande pacto nacional gênese político transformar brasil,"[""tradição"", ""construir"", ""grande"", ""pacto"", ""nacional"", ""gênese"", ""político"", ""transformar"", ""brasil""]"
40,"Sob a liderança do presidente José Sarney, o MDB foi protagonista na Assembleia Constituinte para a criação do Sistema Único de Saúde (SUS), o maior sistema de saúde pública do mundo.",sob liderança josé sarney mdb protagonistar assembleia constituinte criaçãor sistema único saúde sus grande sistema saúde público mundo,"[""sob"", ""liderança"", ""josé"", ""sarney"", ""mdb"", ""protagonistar"", ""assembleia"", ""constituinte"", ""criaçãor"", ""sistema"", ""único"", ""saúde"", ""sus"", ""grande"", ""sistema"", ""saúde"", ""público"", ""mundo""]"
41,Um marco civilizatório nascido do diálogo e da determinação em garantir direitos a todos.,marco civilizatório nascer diálogo determinação garantir direito todo,"[""marco"", ""civilizatório"", ""nascer"", ""diálogo"", ""determinação"", ""garantir"", ""direito"", ""todo""]"
42,Esse mesmo espírito move aprovar a mais importante nossas ações hoje.,espírito mover aprovar importante ação hoje,"[""espírito"", ""mover"", ""aprovar"", ""importante"", ""ação"", ""hoje""]"
43,É por modernização econômica das isso que a Fundação Ulysses últimas décadas.,modernização econômico fundação ulysses último década,"[""modernização"", ""econômico"", ""fundação"", ""ulysses"", ""último"", ""década""]"
44,"Guimarães (FUG), que é o setor de reflexão do partido, realiza E nossa vocação para o social debates e trocas de ideias se manifesta em programas através de iniciativas como o como o Pé-de-Meia, iniciativa projeto O Brasil Precisa Pensar que nasceu no governo do o Brasil. A nossa convicção é MDB de Alagoas e hoje é uma de que as melhores soluções surgem do diálogo e da união política nacional que combate de diferentes opiniões, e não a evasão escolar, garantindo de imposições.",guimarães fug setor reflexão partido realizar vocação social debate troco ideia manifestar programa através iniciativa pé meio iniciativa projeto brasil precisar pensar nascer governo brasil convicção mdb alagoas hoje bom solução surgir diálogo união político nacional combate diferente opinião evasão escolar garantir imposição,"[""guimarães"", ""fug"", ""setor"", ""reflexão"", ""partido"", ""realizar"", ""vocação"", ""social"", ""debate"", ""troco"", ""ideia"", ""manifestar"", ""programa"", ""através"", ""iniciativa"", ""pé"", ""meio"", ""iniciativa"", ""projeto"", ""brasil"", ""precisar"", ""pensar"", ""nascer"", ""governo"", ""brasil"", ""convicção"", ""mdb"", ""alagoas"", ""hoje"", ""bom"", ""solução"", ""surgir"", ""diálogo"", ""união"", ""político"", ""nacional"", ""combate"", ""diferente"", ""opinião"", ""evasão"", ""escolar"", ""garantir"", ""imposição""]"
45,futuro a milhares de jovens.,futuro milhar jovem,"[""futuro"", ""milhar"", ""jovem""]"
46,"A recente Reforma Tributária O MDB continuará exercendo é um testemunho da força seu papel histórico: moderar, do nosso método.",recente reforma tributário mdb continuar exercer testemunho força papel histórico moderar método,"[""recente"", ""reforma"", ""tributário"", ""mdb"", ""continuar"", ""exercer"", ""testemunho"", ""força"", ""papel"", ""histórico"", ""moderar"", ""método""]"
47,Uma dialogar e construir.,dialogar construir,"[""dialogar"", ""construir""]"
48,"bandeira do partido, fruto da Seguiremos vigilantes, PEC 45/2019 de autoria do com a perspicácia que nos presidente do MDB, Baleia caracteriza, para garantir um Rossi.",bandeira partido fruto seguir vigilante pec 45 2019 autoria perspicácia mdb baleia caracterizar garantir rossi,"[""bandeira"", ""partido"", ""fruto"", ""seguir"", ""vigilante"", ""pec"", ""45"", ""2019"", ""autoria"", ""perspicácia"", ""mdb"", ""baleia"", ""caracterizar"", ""garantir"", ""rossi""]"
49,"Como relator, vi como futuro de prosperidade para o diálogo foi essencial para todos os brasileiros. Temos pressa em pensar o Brasil ISNALDO BULHÕES JR DEPUTADO FEDERAL POR ALAGOAS. LÍDER DA BANCADA DO MDB NA CÂMARA É no Plenário da Câmara que diversas correntes do pensamento sobre o futuro do Brasil se encontram. Nestes cinco anos à frente da bancada do MDB na Casa, tenho vivido intensamente com os colegas de partido uma batalha por propostas para garantir o desenvolvimento sustentável, ajudar o governo a tornar a máquina pública eficiente e melhorar a qualidade de vida de brasileiras e brasileiros.",relator ver futuro prosperidade diálogo essencial todo brasileiro pressa pensar brasil isnaldo bulhão jr federal alagoas líder bancada mdb câmara plenário câmara diversos corrente pensamento sobre futuro brasil encontrar em este cinco ano frente bancada mdb casa viver intensamente colega partir batalhar propor garantir desenvolvimento sustentável ajudar governo tornar máquina público eficiente melhorar qualidade vida brasileiro brasileiro,"[""relator"", ""ver"", ""futuro"", ""prosperidade"", ""diálogo"", ""essencial"", ""todo"", ""brasileiro"", ""pressa"", ""pensar"", ""brasil"", ""isnaldo"", ""bulhão"", ""jr"", ""federal"", ""alagoas"", ""líder"", ""bancada"", ""mdb"", ""câmara"", ""plenário"", ""câmara"", ""diversos"", ""corrente"", ""pensamento"", ""sobre"", ""futuro"", ""brasil"", ""encontrar"", ""em este"", ""cinco"", ""ano"", ""frente"", ""bancada"", ""mdb"", ""casa"", ""viver"", ""intensamente"", ""colega"", ""partir"", ""batalhar"", ""propor"", ""garantir"", ""desenvolvimento"", ""sustentável"", ""ajudar"", ""governo"", ""tornar"", ""máquina"", ""público"", ""eficiente"", ""melhorar"", ""qualidade"", ""vida"", ""brasileiro"", ""brasileiro""]"
50,Estes tempos de mudanças bruscas de plataformas tecnológicas e costumes tornam o exercício parlamentar mais desafiador.,tempo mudança brusco plataforma tecnológico costume tornar exercício parlamentar desafiador,"[""tempo"", ""mudança"", ""brusco"", ""plataforma"", ""tecnológico"", ""costume"", ""tornar"", ""exercício"", ""parlamentar"", ""desafiador""]"
51,"Em minhas posições, costumo lembrar a trajetória do nosso partido.",posição costumor lembrar trajetória partir,"[""posição"", ""costumor"", ""lembrar"", ""trajetória"", ""partir""]"
52,"Não apenas por seu compromisso de defesa da democracia e do respeito à integridade humana, mas por sua tradição de reunir de Alagoas.",apenas compromisso defesa democracia respeito integridade humano tradição reunir alagoas,"[""apenas"", ""compromisso"", ""defesa"", ""democracia"", ""respeito"", ""integridade"", ""humano"", ""tradição"", ""reunir"", ""alagoas""]"
53,"É de lá que vem posicionamentos divergentes, o ensinamento de um certo no campo político e prefeito.",lá vir posicionamento divergente ensinamento certo campo político prefeito,"[""lá"", ""vir"", ""posicionamento"", ""divergente"", ""ensinamento"", ""certo"", ""campo"", ""político"", ""prefeito""]"
54,"Graciliano Ramos, de econômico.",graciliano ramo econômico,"[""graciliano"", ""ramo"", ""econômico""]"
55,"Palmeiras dos Índios, escreveu em relatório como encarava a Nesse contexto, liderar uma vida pública: “Procurei sempre bancada plural é um desafio.",palmeira índio escrever relatório encarar em esse contexto liderar vida público procurar sempre bancada plural desafio,"[""palmeira"", ""índio"", ""escrever"", ""relatório"", ""encarar"", ""em esse"", ""contexto"", ""liderar"", ""vida"", ""público"", ""procurar"", ""sempre"", ""bancada"", ""plural"", ""desafio""]"
56,os caminhos mais curtos.,caminho curto,"[""caminho"", ""curto""]"
57,"Nas Entretanto, ter consciência de estradas que se abriram só há que somos uma federação de curvas onde as retas foram ideias encurta o diálogo com inteiramente impossíveis”.",entretanto ter consciência estrada abrir federação curvo onde reto ideia encurta diálogo inteiramente impossível,"[""entretanto"", ""ter"", ""consciência"", ""estrada"", ""abrir"", ""federação"", ""curvo"", ""onde"", ""reto"", ""ideia"", ""encurta"", ""diálogo"", ""inteiramente"", ""impossível""]"
58,outras legendas e a sociedade.,outro legenda sociedade,"[""outro"", ""legenda"", ""sociedade""]"
59,A lição do prefeito-escritor A busca pela convergência é seguida pelo MDB.,lição prefeito escritor buscar convergência seguir mdb,"[""lição"", ""prefeito"", ""escritor"", ""buscar"", ""convergência"", ""seguir"", ""mdb""]"
60,Com a traz resultados.,trazer resultado,"[""trazer"", ""resultado""]"
61,"Fui relator da Medida Provisória dos simplicidade característica dos Ministérios, que deu uma brasileiros, o partido busca nova estrutura ao governo a reta.",relator medida provisório simplicidade característico ministério dar brasileiro partido buscar novo estrutura governo reto,"[""relator"", ""medida"", ""provisório"", ""simplicidade"", ""característico"", ""ministério"", ""dar"", ""brasileiro"", ""partido"", ""buscar"", ""novo"", ""estrutura"", ""governo"", ""reto""]"
